State,StateCode,Year,Month,NDVI
Hawaii,HI,2020.0,1.0,0.5731465709909808
Hawaii,HI,2020.0,2.0,0.5693468825546747
Hawaii,HI,2020.0,3.0,0.5517739115798923
Hawaii,HI,2020.0,4.0,0.5541274638781133
Hawaii,HI,2020.0,5.0,0.539728793927467
Hawaii,HI,2020.0,6.0,0.52642044776959
Hawaii,HI,2020.0,7.0,0.5196893660071943
Hawaii,HI,2020.0,8.0,0.5140427224778364
Hawaii,HI,2020.0,9.0,0.5140347899538237
Hawaii,HI,2020.0,10.0,0.5377287839513131
Hawaii,HI,2020.0,11.0,0.5494402679230289
Hawaii,HI,2020.0,12.0,0.5575210565013291
Hawaii,HI,2021.0,1.0,0.535636831930862
Hawaii,HI,2021.0,2.0,0.5593223823463185
Hawaii,HI,2021.0,3.0,0.5454881405399338
Hawaii,HI,2021.0,4.0,0.5429476846902606
Hawaii,HI,2021.0,5.0,0.5235861848381124
Hawaii,HI,2021.0,6.0,0.5129199887703538
Hawaii,HI,2021.0,7.0,0.49152303285593935
Hawaii,HI,2021.0,8.0,0.498157247964055
Hawaii,HI,2021.0,9.0,0.5175408523557854
Hawaii,HI,2021.0,10.0,0.518572483107149
Hawaii,HI,2021.0,11.0,0.5101805847289242
Hawaii,HI,2021.0,12.0,0.5508897142535085
Hawaii,HI,2022.0,1.0,0.5929212713797036
Hawaii,HI,2022.0,2.0,0.5647113162798577
Hawaii,HI,2022.0,3.0,0.5232884424659078
Hawaii,HI,2022.0,4.0,0.5030653007455576
Hawaii,HI,2022.0,5.0,0.4912255260647551
Hawaii,HI,2022.0,6.0,0.5031922632081298
Hawaii,HI,2022.0,7.0,0.4967167771287352
Hawaii,HI,2022.0,8.0,0.4888991383194413
Hawaii,HI,2022.0,9.0,0.5056115434500649
Hawaii,HI,2022.0,10.0,0.5105311557788945
Hawaii,HI,2022.0,11.0,0.5293643433310611
Hawaii,HI,2022.0,12.0,0.5500832459552399
Hawaii,HI,2023.0,1.0,0.5695259690803683
Hawaii,HI,2023.0,2.0,0.5763667641106364
Hawaii,HI,2023.0,3.0,0.5756209438531283
Hawaii,HI,2023.0,4.0,0.5512226381161132
Hawaii,HI,2023.0,5.0,0.5498660339211502
Hawaii,HI,2023.0,6.0,0.5370607932489452
Hawaii,HI,2023.0,7.0,0.5229110023073893
Hawaii,HI,2023.0,8.0,0.5156718709604902
Hawaii,HI,2023.0,9.0,0.5038506703470031
Hawaii,HI,2023.0,10.0,0.5103198677761314
Hawaii,HI,2023.0,11.0,0.5137691910303718
Hawaii,HI,2023.0,12.0,0.5650655088807442
Hawaii,HI,2024.0,1.0,0.5766382527902102
Hawaii,HI,2024.0,2.0,0.5776548419750309
Hawaii,HI,2024.0,3.0,0.5387374523221898
Hawaii,HI,2024.0,4.0,0.5207120231473679
Hawaii,HI,2024.0,5.0,0.5326608442177252
Hawaii,HI,2024.0,6.0,0.5292151014443883
Hawaii,HI,2024.0,7.0,0.5143440281293953
Hawaii,HI,2024.0,8.0,0.5065111536081894
Hawaii,HI,2024.0,9.0,0.5340310512068577
Hawaii,HI,2024.0,10.0,0.5367601762911064
Hawaii,HI,2024.0,11.0,0.5480750327020418
Hawaii,HI,2024.0,12.0,0.5374098201153976
Iowa,IA,2015.0,1.0,0.2221157352137529
Iowa,IA,2015.0,2.0,0.22085370410358415
Iowa,IA,2015.0,3.0,0.2497807004936386
Iowa,IA,2015.0,4.0,0.3103876419900341
Iowa,IA,2015.0,5.0,0.42726475051670953
Iowa,IA,2015.0,6.0,0.7333396590176796
Iowa,IA,2015.0,7.0,0.8197432810062503
Iowa,IA,2015.0,8.0,0.8477949311551891
Iowa,IA,2015.0,9.0,0.7582877268263432
Iowa,IA,2015.0,10.0,0.43493931130249813
Iowa,IA,2015.0,11.0,0.3358013201716097
Iowa,IA,2015.0,12.0,0.30866745712292876
Iowa,IA,2016.0,1.0,0.05765538972301006
Iowa,IA,2016.0,2.0,0.16330245709876856
Iowa,IA,2016.0,3.0,0.29047796276026266
Iowa,IA,2016.0,4.0,0.3491865265864791
Iowa,IA,2016.0,5.0,0.4443020622088569
Iowa,IA,2016.0,6.0,0.7025221864009624
Iowa,IA,2016.0,7.0,0.8180981302520413
Iowa,IA,2016.0,8.0,0.8510566874267036
Iowa,IA,2016.0,9.0,0.764537095930797
Iowa,IA,2016.0,10.0,0.4412325168962437
Iowa,IA,2016.0,11.0,0.3528046780034788
Iowa,IA,2016.0,12.0,0.32269336820637773
Iowa,IA,2017.0,1.0,0.21201319899794976
Iowa,IA,2017.0,2.0,0.25780281649259373
Iowa,IA,2017.0,3.0,0.2822376014857669
Iowa,IA,2017.0,4.0,0.33711377191327935
Iowa,IA,2017.0,5.0,0.4250220724857981
Iowa,IA,2017.0,6.0,0.6623168756130862
Iowa,IA,2017.0,7.0,0.7846155887344605
Iowa,IA,2017.0,8.0,0.8246118850526144
Iowa,IA,2017.0,9.0,0.704991481650865
Iowa,IA,2017.0,10.0,0.4691742003173218
Iowa,IA,2017.0,11.0,0.3301915643806662
Iowa,IA,2017.0,12.0,0.3027363830054592
Iowa,IA,2018.0,1.0,0.2285183456096915
Iowa,IA,2018.0,2.0,0.2226617087727256
Iowa,IA,2018.0,3.0,0.24661599584876703
Iowa,IA,2018.0,4.0,0.2743347558092756
Iowa,IA,2018.0,5.0,0.4216085268216285
Iowa,IA,2018.0,6.0,0.7425482967039434
Iowa,IA,2018.0,7.0,0.8222934902544888
Iowa,IA,2018.0,8.0,0.8191436368671747
Iowa,IA,2018.0,9.0,0.7340752966754227
Iowa,IA,2018.0,10.0,0.4308813538508247
Iowa,IA,2018.0,11.0,0.3185078329890276
Iowa,IA,2018.0,12.0,0.2745550966295111
Iowa,IA,2019.0,1.0,0.2568046628684339
Iowa,IA,2019.0,2.0,0.06371919807357469
Iowa,IA,2019.0,3.0,0.2495080992301095
Iowa,IA,2019.0,4.0,0.3161311822817694
Iowa,IA,2019.0,5.0,0.4214702500800916
Iowa,IA,2019.0,6.0,0.6396535696674144
Iowa,IA,2019.0,7.0,0.7573592776223192
Iowa,IA,2019.0,8.0,0.8389388119838462
Iowa,IA,2019.0,9.0,0.7811820735081447
Iowa,IA,2019.0,10.0,0.5244675641836954
Iowa,IA,2019.0,11.0,0.3230184845976326
Iowa,IA,2019.0,12.0,0.2841554945002969
Iowa,IA,2020.0,1.0,0.1910621378355693
Iowa,IA,2020.0,2.0,0.18996250288041916
Iowa,IA,2020.0,3.0,0.2654306399135897
Iowa,IA,2020.0,4.0,0.32429962223842346
Iowa,IA,2020.0,5.0,0.41278918901657535
Iowa,IA,2020.0,6.0,0.6634340757491105
Iowa,IA,2020.0,7.0,0.8010151228820214
Iowa,IA,2020.0,8.0,0.8181659515709108
Iowa,IA,2020.0,9.0,0.6724676047366961
Iowa,IA,2020.0,10.0,0.39501780262876185
Iowa,IA,2020.0,11.0,0.3110281786948345
Iowa,IA,2020.0,12.0,0.2840397385003096
Iowa,IA,2021.0,1.0,0.024006558993230565
Iowa,IA,2021.0,2.0,0.12142327591412991
Iowa,IA,2021.0,3.0,0.27360316699892395
Iowa,IA,2021.0,4.0,0.346430494457617
Iowa,IA,2021.0,5.0,0.418273852492421
Iowa,IA,2021.0,6.0,0.7327290183895963
Iowa,IA,2021.0,7.0,0.8278113413200596
Iowa,IA,2021.0,8.0,0.8370459842951108
Iowa,IA,2021.0,9.0,0.7455360009320827
Iowa,IA,2021.0,10.0,0.4315520820301682
Iowa,IA,2021.0,11.0,0.3273788079381846
Iowa,IA,2021.0,12.0,0.2996998674986696
Iowa,IA,2022.0,1.0,0.10479401439844326
Iowa,IA,2022.0,2.0,0.21188067248644044
Iowa,IA,2022.0,3.0,0.2453843969114099
Iowa,IA,2022.0,4.0,0.2828182423525159
Iowa,IA,2022.0,5.0,0.3965155807186343
Iowa,IA,2022.0,6.0,0.6227281595875123
Iowa,IA,2022.0,7.0,0.7761076349299266
Iowa,IA,2022.0,8.0,0.8237953356143861
Iowa,IA,2022.0,9.0,0.7840135701115195
Iowa,IA,2022.0,10.0,0.43543526805204
Iowa,IA,2022.0,11.0,0.29415346217452165
Iowa,IA,2022.0,12.0,0.2756172652077594
Iowa,IA,2023.0,1.0,0.1502153311291375
Iowa,IA,2023.0,2.0,0.19478042870551113
Iowa,IA,2023.0,3.0,0.2384148439652277
Iowa,IA,2023.0,4.0,0.2914492630662656
Iowa,IA,2023.0,5.0,0.39756668253642446
Iowa,IA,2023.0,6.0,0.7386637277298246
Iowa,IA,2023.0,7.0,0.8221372351001517
Iowa,IA,2023.0,8.0,0.8244712132188583
Iowa,IA,2023.0,9.0,0.717463641531588
Iowa,IA,2023.0,10.0,0.3934993782268944
Iowa,IA,2023.0,11.0,0.31816986360577454
Iowa,IA,2023.0,12.0,0.2925338326407474
Iowa,IA,2024.0,1.0,0.16475370442696177
Iowa,IA,2024.0,2.0,0.26343820912169097
Iowa,IA,2024.0,3.0,0.27826907333365347
Iowa,IA,2024.0,4.0,0.33870134919888645
Iowa,IA,2024.0,5.0,0.4399890440275156
Iowa,IA,2024.0,6.0,0.665261598705755
Iowa,IA,2024.0,7.0,0.7941020280925164
Iowa,IA,2024.0,8.0,0.8413536116526105
Iowa,IA,2024.0,9.0,0.7636095405728054
Iowa,IA,2024.0,10.0,0.4290105177641457
Iowa,IA,2024.0,11.0,0.290527290375085
Iowa,IA,2024.0,12.0,0.2736177022849081
Idaho,ID,2015.0,1.0,0.19435398733395276
Idaho,ID,2015.0,2.0,0.30689341488267463
Idaho,ID,2015.0,3.0,0.3397285829607839
Idaho,ID,2015.0,4.0,0.39542002432057993
Idaho,ID,2015.0,5.0,0.48753065074841406
Idaho,ID,2015.0,6.0,0.5237979970356613
Idaho,ID,2015.0,7.0,0.49733395164195837
Idaho,ID,2015.0,8.0,0.44953916074572053
Idaho,ID,2015.0,9.0,0.4233198852732874
Idaho,ID,2015.0,10.0,0.4119933365464585
Idaho,ID,2015.0,11.0,0.337105561189327
Idaho,ID,2015.0,12.0,0.30639999188413053
Idaho,ID,2016.0,1.0,0.11547508150372006
Idaho,ID,2016.0,2.0,0.22288463006978432
Idaho,ID,2016.0,3.0,0.2917193848235091
Idaho,ID,2016.0,4.0,0.4133568460128861
Idaho,ID,2016.0,5.0,0.5003852762187874
Idaho,ID,2016.0,6.0,0.5246945256608027
Idaho,ID,2016.0,7.0,0.4878840073262587
Idaho,ID,2016.0,8.0,0.4409864602170335
Idaho,ID,2016.0,9.0,0.41682286542846
Idaho,ID,2016.0,10.0,0.4190101320404286
Idaho,ID,2016.0,11.0,0.4244787239827321
Idaho,ID,2016.0,12.0,0.35870920768531545
Idaho,ID,2017.0,1.0,0.07686479854522792
Idaho,ID,2017.0,2.0,0.14471559899992664
Idaho,ID,2017.0,3.0,0.28117254108668904
Idaho,ID,2017.0,4.0,0.3809812303800637
Idaho,ID,2017.0,5.0,0.48067483387598897
Idaho,ID,2017.0,6.0,0.53742307772468
Idaho,ID,2017.0,7.0,0.509389940024173
Idaho,ID,2017.0,8.0,0.46354389579859784
Idaho,ID,2017.0,9.0,0.43574731889993923
Idaho,ID,2017.0,10.0,0.3987089468209423
Idaho,ID,2017.0,11.0,0.31565430448586557
Idaho,ID,2017.0,12.0,0.3303953608893262
Idaho,ID,2018.0,1.0,0.2096724045408768
Idaho,ID,2018.0,2.0,0.24600077200801407
Idaho,ID,2018.0,3.0,0.24200823718993567
Idaho,ID,2018.0,4.0,0.3522658531963039
Idaho,ID,2018.0,5.0,0.4969597776583913
Idaho,ID,2018.0,6.0,0.5381112617276305
Idaho,ID,2018.0,7.0,0.504799118773723
Idaho,ID,2018.0,8.0,0.4492392575148565
Idaho,ID,2018.0,9.0,0.41360150066358786
Idaho,ID,2018.0,10.0,0.3853766769995854
Idaho,ID,2018.0,11.0,0.3315610907385931
Idaho,ID,2018.0,12.0,0.31957487832448767
Idaho,ID,2019.0,1.0,0.16263737798767422
Idaho,ID,2019.0,2.0,0.15239298631395187
Idaho,ID,2019.0,3.0,0.19916535031224025
Idaho,ID,2019.0,4.0,0.35077122318131243
Idaho,ID,2019.0,5.0,0.4686894790231699
Idaho,ID,2019.0,6.0,0.5317937929914794
Idaho,ID,2019.0,7.0,0.5215039914736528
Idaho,ID,2019.0,8.0,0.4703063961585673
Idaho,ID,2019.0,9.0,0.4427744447961977
Idaho,ID,2019.0,10.0,0.3961360599284837
Idaho,ID,2019.0,11.0,0.3679091630471396
Idaho,ID,2019.0,12.0,0.35570674007017433
Idaho,ID,2020.0,1.0,0.09786701477746
Idaho,ID,2020.0,2.0,0.15953050650026282
Idaho,ID,2020.0,3.0,0.2373321413745433
Idaho,ID,2020.0,4.0,0.35642876320386707
Idaho,ID,2020.0,5.0,0.4486581906834821
Idaho,ID,2020.0,6.0,0.5263166551866282
Idaho,ID,2020.0,7.0,0.5186773850065872
Idaho,ID,2020.0,8.0,0.47405185755225404
Idaho,ID,2020.0,9.0,0.4360372171334456
Idaho,ID,2020.0,10.0,0.40173514639153934
Idaho,ID,2020.0,11.0,0.37379122573863016
Idaho,ID,2020.0,12.0,0.27604769933401524
Idaho,ID,2021.0,1.0,0.1825770206629268
Idaho,ID,2021.0,2.0,0.17642340844450333
Idaho,ID,2021.0,3.0,0.23403476471332038
Idaho,ID,2021.0,4.0,0.3313793615404642
Idaho,ID,2021.0,5.0,0.43342493669705745
Idaho,ID,2021.0,6.0,0.4840286241052005
Idaho,ID,2021.0,7.0,0.47465499811593276
Idaho,ID,2021.0,8.0,0.45184993531217343
Idaho,ID,2021.0,9.0,0.42590310342136456
Idaho,ID,2021.0,10.0,0.3937728838325618
Idaho,ID,2021.0,11.0,0.40211482746247407
Idaho,ID,2021.0,12.0,0.38380863150239897
Idaho,ID,2022.0,1.0,0.10204203595369346
Idaho,ID,2022.0,2.0,0.1595513682284537
Idaho,ID,2022.0,3.0,0.2890863081777568
Idaho,ID,2022.0,4.0,0.3370800899405913
Idaho,ID,2022.0,5.0,0.45188870934891656
Idaho,ID,2022.0,6.0,0.5257790330707551
Idaho,ID,2022.0,7.0,0.5074858440873941
Idaho,ID,2022.0,8.0,0.4669423502031366
Idaho,ID,2022.0,9.0,0.4340336261216245
Idaho,ID,2022.0,10.0,0.40771962960551883
Idaho,ID,2022.0,11.0,0.241188350610485
Idaho,ID,2022.0,12.0,0.19267953332735502
Idaho,ID,2023.0,1.0,0.12587162486487727
Idaho,ID,2023.0,2.0,0.14594957447177848
Idaho,ID,2023.0,3.0,0.1618023692713475
Idaho,ID,2023.0,4.0,0.26570000833192925
Idaho,ID,2023.0,5.0,0.4721400632008042
Idaho,ID,2023.0,6.0,0.5455184772572662
Idaho,ID,2023.0,7.0,0.5214601840382407
Idaho,ID,2023.0,8.0,0.47931564345690414
Idaho,ID,2023.0,9.0,0.46516823136288316
Idaho,ID,2023.0,10.0,0.44949942740247534
Idaho,ID,2023.0,11.0,0.40667621117926744
Idaho,ID,2023.0,12.0,0.4024900867463368
Idaho,ID,2024.0,1.0,0.1857330800879448
Idaho,ID,2024.0,2.0,0.22184698678793877
Idaho,ID,2024.0,3.0,0.2742285937822021
Idaho,ID,2024.0,4.0,0.37103525962837763
Idaho,ID,2024.0,5.0,0.4701305608836367
Idaho,ID,2024.0,6.0,0.5160503890782929
Idaho,ID,2024.0,7.0,0.4971780064672744
Idaho,ID,2024.0,8.0,0.4583623960663098
Idaho,ID,2024.0,9.0,0.43260110353287623
Idaho,ID,2024.0,10.0,0.40364669071623865
Idaho,ID,2024.0,11.0,0.3098686066930959
Idaho,ID,2024.0,12.0,0.2872594820018288
Illinois,IL,2015.0,1.0,0.26049970893575886
Illinois,IL,2015.0,2.0,0.23923918972936223
Illinois,IL,2015.0,3.0,0.2857193959954081
Illinois,IL,2015.0,4.0,0.3572149333107398
Illinois,IL,2015.0,5.0,0.4956634535205977
Illinois,IL,2015.0,6.0,0.6915221793385611
Illinois,IL,2015.0,7.0,0.7897132466545733
Illinois,IL,2015.0,8.0,0.8034062391943046
Illinois,IL,2015.0,9.0,0.6412683372730472
Illinois,IL,2015.0,10.0,0.42927362368938166
Illinois,IL,2015.0,11.0,0.3523687510388576
Illinois,IL,2015.0,12.0,0.33725505560353186
Illinois,IL,2016.0,1.0,0.2778725166649458
Illinois,IL,2016.0,2.0,0.2855036601824482
Illinois,IL,2016.0,3.0,0.3275787115972233
Illinois,IL,2016.0,4.0,0.3887122586661396
Illinois,IL,2016.0,5.0,0.4804359982631586
Illinois,IL,2016.0,6.0,0.6566348305553388
Illinois,IL,2016.0,7.0,0.7849333458435482
Illinois,IL,2016.0,8.0,0.825259290848273
Illinois,IL,2016.0,9.0,0.7255384398914311
Illinois,IL,2016.0,10.0,0.4371837421878526
Illinois,IL,2016.0,11.0,0.3853710126428273
Illinois,IL,2016.0,12.0,0.35524220035201887
Illinois,IL,2017.0,1.0,0.3211187939719909
Illinois,IL,2017.0,2.0,0.30695968095060994
Illinois,IL,2017.0,3.0,0.3326420480618814
Illinois,IL,2017.0,4.0,0.3927401044826504
Illinois,IL,2017.0,5.0,0.45172114650769163
Illinois,IL,2017.0,6.0,0.6597646610161072
Illinois,IL,2017.0,7.0,0.7712379591850661
Illinois,IL,2017.0,8.0,0.8140742369130214
Illinois,IL,2017.0,9.0,0.7425083480018556
Illinois,IL,2017.0,10.0,0.4542035321629248
Illinois,IL,2017.0,11.0,0.3501766718526276
Illinois,IL,2017.0,12.0,0.32316385025286753
Illinois,IL,2018.0,1.0,0.27824694242129644
Illinois,IL,2018.0,2.0,0.2775131377287489
Illinois,IL,2018.0,3.0,0.2884912406857336
Illinois,IL,2018.0,4.0,0.3195302208721894
Illinois,IL,2018.0,5.0,0.48572163954406433
Illinois,IL,2018.0,6.0,0.7329073158039009
Illinois,IL,2018.0,7.0,0.8154270522599614
Illinois,IL,2018.0,8.0,0.7938235962144693
Illinois,IL,2018.0,9.0,0.6422290829540283
Illinois,IL,2018.0,10.0,0.43548283965592427
Illinois,IL,2018.0,11.0,0.34217350591853823
Illinois,IL,2018.0,12.0,0.3171858169309282
Illinois,IL,2019.0,1.0,0.30550970976656366
Illinois,IL,2019.0,2.0,0.24105065491256192
Illinois,IL,2019.0,3.0,0.2865423231027947
Illinois,IL,2019.0,4.0,0.37216265491317874
Illinois,IL,2019.0,5.0,0.4713049379764565
Illinois,IL,2019.0,6.0,0.5721481687614504
Illinois,IL,2019.0,7.0,0.7035455560350133
Illinois,IL,2019.0,8.0,0.8015488130841494
Illinois,IL,2019.0,9.0,0.7732109751042008
Illinois,IL,2019.0,10.0,0.5162778663761746
Illinois,IL,2019.0,11.0,0.34903075196861666
Illinois,IL,2019.0,12.0,0.3022462816376491
Illinois,IL,2020.0,1.0,0.2913070122571653
Illinois,IL,2020.0,2.0,0.2723305048036266
Illinois,IL,2020.0,3.0,0.30724972531485645
Illinois,IL,2020.0,4.0,0.37670480997660905
Illinois,IL,2020.0,5.0,0.4578914227094677
Illinois,IL,2020.0,6.0,0.6459558048676044
Illinois,IL,2020.0,7.0,0.7725294952310153
Illinois,IL,2020.0,8.0,0.8260167956688976
Illinois,IL,2020.0,9.0,0.7336732422641598
Illinois,IL,2020.0,10.0,0.43385330408696837
Illinois,IL,2020.0,11.0,0.33262820223555
Illinois,IL,2020.0,12.0,0.31320844753733484
Illinois,IL,2021.0,1.0,0.21695529442914846
Illinois,IL,2021.0,2.0,0.23398518604588414
Illinois,IL,2021.0,3.0,0.31760308216307837
Illinois,IL,2021.0,4.0,0.39024715145807887
Illinois,IL,2021.0,5.0,0.462020341376971
Illinois,IL,2021.0,6.0,0.7153370719921287
Illinois,IL,2021.0,7.0,0.8099265289818214
Illinois,IL,2021.0,8.0,0.8318735056175686
Illinois,IL,2021.0,9.0,0.7350251410251848
Illinois,IL,2021.0,10.0,0.44308919394943397
Illinois,IL,2021.0,11.0,0.3715564300740454
Illinois,IL,2021.0,12.0,0.33966461484681104
Illinois,IL,2022.0,1.0,0.22516635983720662
Illinois,IL,2022.0,2.0,0.2674375570585349
Illinois,IL,2022.0,3.0,0.2954261173327182
Illinois,IL,2022.0,4.0,0.37474887270319235
Illinois,IL,2022.0,5.0,0.4565746860001668
Illinois,IL,2022.0,6.0,0.654527290676182
Illinois,IL,2022.0,7.0,0.7766068653667287
Illinois,IL,2022.0,8.0,0.8388631954282728
Illinois,IL,2022.0,9.0,0.7750475817627677
Illinois,IL,2022.0,10.0,0.5035663037357875
Illinois,IL,2022.0,11.0,0.31522544338389075
Illinois,IL,2022.0,12.0,0.30617213632478424
Illinois,IL,2023.0,1.0,0.28231881408325443
Illinois,IL,2023.0,2.0,0.2777135479167595
Illinois,IL,2023.0,3.0,0.30700887381590336
Illinois,IL,2023.0,4.0,0.3707139304680724
Illinois,IL,2023.0,5.0,0.45514796356161324
Illinois,IL,2023.0,6.0,0.7106580444268872
Illinois,IL,2023.0,7.0,0.802341996933933
Illinois,IL,2023.0,8.0,0.8235108310450343
Illinois,IL,2023.0,9.0,0.7529549524744363
Illinois,IL,2023.0,10.0,0.44271882886491754
Illinois,IL,2023.0,11.0,0.35279560836719825
Illinois,IL,2023.0,12.0,0.32230973694447806
Illinois,IL,2024.0,1.0,0.20067250301641096
Illinois,IL,2024.0,2.0,0.3067843477748676
Illinois,IL,2024.0,3.0,0.3463448331424136
Illinois,IL,2024.0,4.0,0.4110632934722956
Illinois,IL,2024.0,5.0,0.4936213958793748
Illinois,IL,2024.0,6.0,0.6507648109762988
Illinois,IL,2024.0,7.0,0.7878962034116002
Illinois,IL,2024.0,8.0,0.8230858270259225
Illinois,IL,2024.0,9.0,0.7330617334947367
Illinois,IL,2024.0,10.0,0.44458399172083074
Illinois,IL,2024.0,11.0,0.35296052912528675
Illinois,IL,2024.0,12.0,0.32094783730635895
Indiana,IN,2015.0,1.0,0.2859703923234304
Indiana,IN,2015.0,2.0,0.23608624736705197
Indiana,IN,2015.0,3.0,0.3184218406703219
Indiana,IN,2015.0,4.0,0.3897977607528343
Indiana,IN,2015.0,5.0,0.5182244857089148
Indiana,IN,2015.0,6.0,0.6798432253829477
Indiana,IN,2015.0,7.0,0.7850619915316117
Indiana,IN,2015.0,8.0,0.8074189855228534
Indiana,IN,2015.0,9.0,0.6921596698180161
Indiana,IN,2015.0,10.0,0.4733393206700993
Indiana,IN,2015.0,11.0,0.39276330168194695
Indiana,IN,2015.0,12.0,0.3950603174350561
Indiana,IN,2016.0,1.0,0.3391710705890971
Indiana,IN,2016.0,2.0,0.3373289213474226
Indiana,IN,2016.0,3.0,0.3794574752286798
Indiana,IN,2016.0,4.0,0.4327977407055432
Indiana,IN,2016.0,5.0,0.5159720231161796
Indiana,IN,2016.0,6.0,0.6427915010114338
Indiana,IN,2016.0,7.0,0.7852775562872572
Indiana,IN,2016.0,8.0,0.8360295776176084
Indiana,IN,2016.0,9.0,0.7699439068006934
Indiana,IN,2016.0,10.0,0.5230654628515974
Indiana,IN,2016.0,11.0,0.43337079628498015
Indiana,IN,2016.0,12.0,0.40754386934274717
Indiana,IN,2017.0,1.0,0.35717404346205417
Indiana,IN,2017.0,2.0,0.3563853027367696
Indiana,IN,2017.0,3.0,0.3740690790047593
Indiana,IN,2017.0,4.0,0.4530401884441941
Indiana,IN,2017.0,5.0,0.5203207212546236
Indiana,IN,2017.0,6.0,0.6481887298578481
Indiana,IN,2017.0,7.0,0.7750893978238027
Indiana,IN,2017.0,8.0,0.8235149665812973
Indiana,IN,2017.0,9.0,0.7435434380573255
Indiana,IN,2017.0,10.0,0.5280724879438148
Indiana,IN,2017.0,11.0,0.41125755588113727
Indiana,IN,2017.0,12.0,0.3797378536780148
Indiana,IN,2018.0,1.0,0.31276816463744184
Indiana,IN,2018.0,2.0,0.32054875399264915
Indiana,IN,2018.0,3.0,0.32707395027140934
Indiana,IN,2018.0,4.0,0.3587389129334544
Indiana,IN,2018.0,5.0,0.5041168330573078
Indiana,IN,2018.0,6.0,0.7555834361616918
Indiana,IN,2018.0,7.0,0.818035859376073
Indiana,IN,2018.0,8.0,0.8284711361457432
Indiana,IN,2018.0,9.0,0.7189471102551926
Indiana,IN,2018.0,10.0,0.521902152326752
Indiana,IN,2018.0,11.0,0.3988797199743689
Indiana,IN,2018.0,12.0,0.3650967894351706
Indiana,IN,2019.0,1.0,0.34818679760518056
Indiana,IN,2019.0,2.0,0.31885349922792877
Indiana,IN,2019.0,3.0,0.3241006961380779
Indiana,IN,2019.0,4.0,0.4422035968783646
Indiana,IN,2019.0,5.0,0.5405885072403263
Indiana,IN,2019.0,6.0,0.5927919953093027
Indiana,IN,2019.0,7.0,0.7161589829570891
Indiana,IN,2019.0,8.0,0.809005930141586
Indiana,IN,2019.0,9.0,0.7679141956779277
Indiana,IN,2019.0,10.0,0.5287771678886558
Indiana,IN,2019.0,11.0,0.39718169432733597
Indiana,IN,2019.0,12.0,0.3500743343855909
Indiana,IN,2020.0,1.0,0.33294571695650127
Indiana,IN,2020.0,2.0,0.33085753768203363
Indiana,IN,2020.0,3.0,0.35235259912646466
Indiana,IN,2020.0,4.0,0.4281051836923495
Indiana,IN,2020.0,5.0,0.5041707467038049
Indiana,IN,2020.0,6.0,0.6980625636412937
Indiana,IN,2020.0,7.0,0.7978025193741912
Indiana,IN,2020.0,8.0,0.8420339671891763
Indiana,IN,2020.0,9.0,0.7310164655289451
Indiana,IN,2020.0,10.0,0.48607436144128724
Indiana,IN,2020.0,11.0,0.3761182979259337
Indiana,IN,2020.0,12.0,0.3669784542256073
Indiana,IN,2021.0,1.0,0.3097934400919528
Indiana,IN,2021.0,2.0,0.3215641111209949
Indiana,IN,2021.0,3.0,0.35573231112620285
Indiana,IN,2021.0,4.0,0.4468561776476924
Indiana,IN,2021.0,5.0,0.5148691829604383
Indiana,IN,2021.0,6.0,0.724371051634916
Indiana,IN,2021.0,7.0,0.8208068895173282
Indiana,IN,2021.0,8.0,0.8327168599505868
Indiana,IN,2021.0,9.0,0.7390726303430423
Indiana,IN,2021.0,10.0,0.5331447444070889
Indiana,IN,2021.0,11.0,0.43382402243179624
Indiana,IN,2021.0,12.0,0.3932701972657165
Indiana,IN,2022.0,1.0,0.3221817630194595
Indiana,IN,2022.0,2.0,0.30685528685008157
Indiana,IN,2022.0,3.0,0.3375562444171904
Indiana,IN,2022.0,4.0,0.42590271831074933
Indiana,IN,2022.0,5.0,0.5160645039673976
Indiana,IN,2022.0,6.0,0.6222402708278696
Indiana,IN,2022.0,7.0,0.7588912067763786
Indiana,IN,2022.0,8.0,0.8360278504863206
Indiana,IN,2022.0,9.0,0.7816137993568004
Indiana,IN,2022.0,10.0,0.571561578690685
Indiana,IN,2022.0,11.0,0.35727293571721064
Indiana,IN,2022.0,12.0,0.3575502668071838
Indiana,IN,2023.0,1.0,0.3313855242934765
Indiana,IN,2023.0,2.0,0.3301840829301256
Indiana,IN,2023.0,3.0,0.3508950218644844
Indiana,IN,2023.0,4.0,0.4304687345458599
Indiana,IN,2023.0,5.0,0.5029849623147852
Indiana,IN,2023.0,6.0,0.7207689521601824
Indiana,IN,2023.0,7.0,0.8090976701031916
Indiana,IN,2023.0,8.0,0.8384202632038104
Indiana,IN,2023.0,9.0,0.7745304639547085
Indiana,IN,2023.0,10.0,0.5145043110540735
Indiana,IN,2023.0,11.0,0.3943772713196749
Indiana,IN,2023.0,12.0,0.36183043258827075
Indiana,IN,2024.0,1.0,0.2579023835298069
Indiana,IN,2024.0,2.0,0.3430414942133897
Indiana,IN,2024.0,3.0,0.38041242379455875
Indiana,IN,2024.0,4.0,0.4514370941957979
Indiana,IN,2024.0,5.0,0.5506099538210315
Indiana,IN,2024.0,6.0,0.6644583437676841
Indiana,IN,2024.0,7.0,0.7945619780342544
Indiana,IN,2024.0,8.0,0.8269542170721538
